"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2019 November General","2019-11-05 00:00:00","LUNENBURG COUNTY","702 - VICTORIA PUBLIC LIBRARY","00","Local","0","0","223","0","223","612","21","633"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","##Central Absentee","00","Local","0","122","0","0","122","0","0","0"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","##Central Absentee","00","Local","0","133","0","0","133","0","0","0"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","##Central Absentee","00","Local","0","330","0","0","330","0","0","0"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","##Central Absentee","00","Local","0","404","0","0","404","0","0","0"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","##Central Absentee","00","Local","0","543","1","1","544","0","0","0"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","101 - FIRST WARD FIRST PRECINCT","00","Local","0","0","1148","0","1148","4054","429","4482"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","102 - FIRST WARD SECOND PRECINCT","00","Local","0","0","1684","5","1684","3543","125","3668"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","103 - FIRST WARD THIRD PRECINCT","00","Local","0","0","1219","2","1219","2436","81","2517"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","104 - FIRST WARD FOURTH PRECINCT","00","Local","0","0","482","4","482","1297","105","1402"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","105 - FIRST WARD FIFTH PRECINCT","00","Local","0","0","798","2","798","1580","56","1636"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","201 - SECOND WARD FIRST PRECINCT","00","Local","0","0","1083","7","1083","4259","252","4511"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","202 - SECOND WARD SECOND PRECINCT","00","Local","0","0","857","5","857","3405","247","3652"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","203 - SECOND WARD THIRD PRECINCT","00","Local","0","0","295","5","295","1214","82","1296"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","204 - SECOND WARD FOURTH PRECINCT","00","Local","0","0","252","2","252","1044","42","1086"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","301 - THIRD WARD FIRST PRECINCT","00","Local","0","0","492","0","492","1712","112","1824"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","302 - THIRD WARD SECOND PRECINCT","00","Local","0","0","180","0","180","3912","641","4553"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","303 - THIRD WARD THIRD PRECINCT","00","Local","0","0","517","1","517","1849","141","1990"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","304 - THIRD WARD FOURTH PRECINCT","00","Local","0","0","515","0","515","1694","108","1802"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","305 - THIRD WARD FIFTH PRECINCT","00","Local","0","0","1048","2","1048","3537","299","3836"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","401 - FOURTH WARD FIRST PRECINCT","00","Local","0","0","1472","1","1472","4365","384","4749"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","402 - FOURTH WARD SECOND PRECINCT","00","Local","0","0","609","7","609","1644","63","1707"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","403 - FOURTH WARD THIRD PRECINCT","00","Local","0","0","1034","1","1034","3379","417","3796"
"2019 November General","2019-11-05 00:00:00","LYNCHBURG CITY","404 - FOURTH WARD FOURTH PRECINCT","00","Local","0","0","1277","10","1277","3291","140","3431"
"2019 November General","2019-11-05 00:00:00","MADISON COUNTY","##Central Absentee","00","Local","0","379","0","1","379","0","0","0"
"2019 November General","2019-11-05 00:00:00","MADISON COUNTY","001 - OAK PARK","00","Local","0","0","574","4","574","1083","33","1116"
"2019 November General","2019-11-05 00:00:00","MADISON COUNTY","002 - RADIANT","00","Local","1","0","830","2","831","1513","42","1555"
"2019 November General","2019-11-05 00:00:00","MADISON COUNTY","003 - ROCHELLE","00","Local","0","0","429","4","429","742","19","761"
"2019 November General","2019-11-05 00:00:00","MADISON COUNTY","004 - GRAVES MILL","00","Local","0","0","49","0","49","80","3","83"
"2019 November General","2019-11-05 00:00:00","MADISON COUNTY","005 - MADISON","00","Local","0","0","951","2","951","1754","45","1799"
"2019 November General","2019-11-05 00:00:00","MADISON COUNTY","006 - WOLFTOWN","00","Local","0","0","537","1","537","1005","23","1028"
"2019 November General","2019-11-05 00:00:00","MADISON COUNTY","007 - BRIGHTWOOD","00","Local","1","0","954","1","955","1705","41","1746"
"2019 November General","2019-11-05 00:00:00","MADISON COUNTY","008 - CRIGLERSVILLE","00","Local","0","0","475","4","475","779","20","799"
"2019 November General","2019-11-05 00:00:00","MADISON COUNTY","009 - ETLAN","00","Local","0","0","279","0","279","466","11","477"
"2019 November General","2019-11-05 00:00:00","MANASSAS CITY","##Central Absentee","00","Local","0","950","0","5","950","0","0","0"
"2019 November General","2019-11-05 00:00:00","MANASSAS CITY","001 - DEAN","00","Local","2","0","1104","0","1106","3217","263","3480"
"2019 November General","2019-11-05 00:00:00","MANASSAS CITY","002 - WEEMS","00","Local","0","0","1499","10","1499","3888","212","4100"
"2019 November General","2019-11-05 00:00:00","MANASSAS CITY","003 - METZ","00","Local","1","0","1511","4","1512","3745","260","4005"
"2019 November General","2019-11-05 00:00:00","MANASSAS CITY","004 - HAYDON","00","Local","0","0","1345","5","1345","3396","231","3627"
"2019 November General","2019-11-05 00:00:00","MANASSAS CITY","005 - BALDWIN","00","Local","0","0","1232","6","1232","3368","304","3672"
"2019 November General","2019-11-05 00:00:00","MANASSAS CITY","006 - ROUND","00","Local","3","0","1323","10","1326","2891","141","3032"
"2019 November General","2019-11-05 00:00:00","MANASSAS PARK CITY","##Central Absentee","00","Local","0","277","0","0","277","0","0","0"
"2019 November General","2019-11-05 00:00:00","MANASSAS PARK CITY","001 - PRECINCT ONE","00","Local","0","0","973","4","973","2855","197","3052"
"2019 November General","2019-11-05 00:00:00","MANASSAS PARK CITY","002 - PRECINCT TWO","00","Local","0","0","732","2","732","2364","121","2485"
"2019 November General","2019-11-05 00:00:00","MANASSAS PARK CITY","003 - PRECINCT THREE","00","Local","0","0","902","3","902","2451","166","2617"
"2019 November General","2019-11-05 00:00:00","MARTINSVILLE CITY","##Central Absentee","00","Local","0","137","0","0","137","0","0","0"
"2019 November General","2019-11-05 00:00:00","MARTINSVILLE CITY","001 - PRECINCT #1","00","Local","0","0","205","1","205","841","41","882"
"2019 November General","2019-11-05 00:00:00","MARTINSVILLE CITY","002 - PRECINCT #2","00","Local","1","0","430","2","431","1727","99","1826"
"2019 November General","2019-11-05 00:00:00","MARTINSVILLE CITY","003 - PRECINCT #3","00","Local","0","0","217","1","217","1205","78","1283"
"2019 November General","2019-11-05 00:00:00","MARTINSVILLE CITY","004 - PRECINCT #4","00","Local","0","0","360","3","360","1851","90","1941"
"2019 November General","2019-11-05 00:00:00","MARTINSVILLE CITY","005 - PRECINCT #5","00","Local","1","0","658","3","659","2080","70","2150"
"2019 November General","2019-11-05 00:00:00","MARTINSVILLE CITY","006 - PRECINCT #6","00","Local","0","0","99","0","99","414","14","428"
"2019 November General","2019-11-05 00:00:00","MATHEWS COUNTY","##Central Absentee","00","Local","0","413","0","3","413","0","0","0"
"2019 November General","2019-11-05 00:00:00","MATHEWS COUNTY","001 - CHESAPEAKE","00","Local","0","0","795","4","795","1539","30","1569"
"2019 November General","2019-11-05 00:00:00","MATHEWS COUNTY","002 - WESTVILLE","00","Local","1","0","1182","12","1183","2418","65","2483"
"2019 November General","2019-11-05 00:00:00","MATHEWS COUNTY","003 - PIANKATANK","00","Local","3","0","1308","29","1311","2809","61","2870"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","##Central Absentee","00","Local","0","358","0","0","358","0","0","0"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","101 - WRIGHTS STORE","00","Local","0","0","256","4","256","734","21","755"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","102 - PEARSONS STORE","00","Local","0","0","107","1","107","257","3","260"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","103 - SOUTH CLARKSVILLE","00","Local","0","0","434","0","434","1333","38","1371"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","201 - BOYDTON","00","Local","0","0","250","0","250","750","25","775"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","202 - BLUESTONE SENIOR HIGH SCHOOL","00","Local","0","0","102","0","102","327","8","335"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","203 - CHASE CITY VFW POST","00","Local","1","0","220","0","221","639","42","681"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","301 - BRACEY","00","Local","1","0","540","1","541","1473","49","1522"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","302 - LACROSSE","00","Local","0","0","339","0","339","988","23","1011"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","401 - AMERICAN LEGION HALL","00","Local","0","0","700","6","700","2134","55","2189"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","402 - PARK VIEW MIDDLE SCHOOL","00","Local","0","0","125","0","125","273","7","280"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","501 - SOUTH HILL","00","Local","1","0","809","2","810","2451","100","2551"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","601 - BASKERVILLE","00","Local","0","0","346","0","346","1007","40","1047"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","602 - UNION LEVEL","00","Local","0","0","209","0","209","515","21","536"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","603 - SMITH CROSSROADS","00","Local","0","0","145","0","145","360","10","370"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","604 - LAKE GASTON","00","Local","0","0","195","0","195","616","15","631"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","701 - CHASE CITY","00","Local","1","0","359","0","360","1099","31","1130"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","702 - SUNSHINE","00","Local","0","0","316","0","316","844","24","868"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","801 - FINCHLEY","00","Local","0","0","126","0","126","337","11","348"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","802 - BLUESTONE","00","Local","0","0","495","2","495","1153","26","1179"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","803 - CHASE CITY ELEMENTARY SCHOOL","00","Local","0","0","313","0","313","792","21","813"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","901 - AVERETT","00","Local","0","0","94","0","94","261","7","268"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","902 - BUFFALO SPRINGS","00","Local","0","0","207","1","207","505","15","520"
"2019 November General","2019-11-05 00:00:00","MECKLENBURG COUNTY","903 - CLARKSVILLE","00","Local","0","0","746","1","746","1849","56","1905"
"2019 November General","2019-11-05 00:00:00","MIDDLESEX COUNTY","##Central Absentee","00","Local","0","314","0","5","314","0","0","0"
"2019 November General","2019-11-05 00:00:00","MIDDLESEX COUNTY","101 - SALUDA","00","Local","0","0","292","3","292","577","17","594"
"2019 November General","2019-11-05 00:00:00","MIDDLESEX COUNTY","102 - URBANNA","00","Local","2","0","535","9","537","915","24","939"
"2019 November General","2019-11-05 00:00:00","MIDDLESEX COUNTY","201 - NEW MARKET","00","Local","0","0","1027","7","1027","1755","38","1793"
"2019 November General","2019-11-05 00:00:00","MIDDLESEX COUNTY","302 - CHURCH VIEW","00","Local","0","0","778","2","778","1472","30","1502"
"2019 November General","2019-11-05 00:00:00","MIDDLESEX COUNTY","401- HARMONY VILLAGE","00","Local","1","0","755","11","756","1472","30","1502"
"2019 November General","2019-11-05 00:00:00","MIDDLESEX COUNTY","501 - WILTON","00","Local","0","0","933","6","933","1671","33","1704"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","##Central Absentee","00","Local","0","0","0","0","0","0","0","0"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","##Central Absentee","00","Local","0","141","0","0","141","0","0","0"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","##Central Absentee","00","Local","0","195","0","0","195","0","0","0"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","##Central Absentee","00","Local","0","312","0","0","312","0","0","0"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","##Central Absentee","00","Local","0","421","0","0","421","0","0","0"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","##Central Absentee","00","Local","0","679","0","0","679","0","0","0"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","##Central Absentee","00","Local","0","874","0","0","874","0","0","0"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","101 - PRECINCT A-1","00","Local","0","0","296","1","296","2566","64","2630"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","101 - PRECINCT A-1","00","Local","0","0","965","2","965","2566","64","2630"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","102 - PRECINCT A-2","00","Local","0","0","1049","2","1049","2573","248","2821"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","103 - PRECINCT A-3","00","Local","0","0","0","0","0","3604","216","3820"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","103 - PRECINCT A-3","00","Local","0","0","135","0","135","3604","216","3820"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","103 - PRECINCT A-3","00","Local","0","0","1613","9","1613","3604","216","3820"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","201 - PRECINCT B-1","00","Local","0","0","4","0","4","395","20","415"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","201 - PRECINCT B-1","00","Local","0","0","148","0","148","395","20","415"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","202 - PRECINCT B-2","00","Local","0","0","6","1","6","3578","113","3691"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","202 - PRECINCT B-2","00","Local","0","0","1209","17","1209","3578","113","3691"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","203 - PRECINCT B-3","00","Local","1","0","10","0","11","1973","72","2045"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","203 - PRECINCT B-3","00","Local","1","0","269","2","270","1973","72","2045"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","203 - PRECINCT B-3","00","Local","1","0","567","4","568","1973","72","2045"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","204 - PRECINCT B-4","00","Local","2","0","640","3","642","3642","118","3760"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","204 - PRECINCT B-4","00","Local","2","0","882","0","884","3642","118","3760"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","301 - PRECINCT C-1","00","Local","0","0","58","1","58","2533","105","2638"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","301 - PRECINCT C-1","00","Local","0","0","805","3","805","2533","105","2638"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","302 - PRECINCT C-2","00","Local","1","0","971","2","972","2270","42","2312"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","303 - PRECINCT C-3","00","Local","0","0","117","2","117","834","17","851"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","303 - PRECINCT C-3","00","Local","0","0","223","2","223","834","17","851"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","304 - PRECINCT C-4","00","Local","1","0","83","1","84","2744","69","2813"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","304 - PRECINCT C-4","00","Local","1","0","182","1","183","2744","69","2813"
"2019 November General","2019-11-05 00:00:00","MONTGOMERY COUNTY","304 - PRECINCT C-4","00","Local","1","0","677","1","678","2744","69","2813"
